cpu_0_idle,cpu_0_iowait,cpu_0_irq,cpu_0_nice,cpu_0_softirq,cpu_0_steal,cpu_0_system,cpu_0_user,cpu_1_idle,cpu_1_iowait,cpu_1_irq,cpu_1_nice,cpu_1_softirq,cpu_1_steal,cpu_1_system,cpu_1_user,cpu_2_idle,cpu_2_iowait,cpu_2_irq,cpu_2_nice,cpu_2_softirq,cpu_2_steal,cpu_2_system,cpu_2_user,cpu_3_idle,cpu_3_iowait,cpu_3_irq,cpu_3_nice,cpu_3_softirq,cpu_3_steal,cpu_3_system,cpu_3_user,memory_used_bytes,node_memory_Buffers_bytes,node_memory_Cached_bytes,node_memory_MemAvailable_bytes,node_memory_MemFree_bytes,node_memory_MemTotal_bytes
58.07,0.14,0.0,0.0,0.01,0.0,0.77,0.83,57.95,0.02,0.0,0.0,0.01,0.0,0.84,1.05,58.64,0.1,0.0,0.0,0.01,0.0,0.47,0.65,0.0,0.0,0.0,0.0,0.0,0.0,1.75,58.66,2697662464,106577920,5107712000,5625614336,477171712,8323276800
57.48,0.07,0.0,0.0,0.0,0.0,0.92,1.08,58.29,0.05,0.0,0.0,0.01,0.0,0.59,0.65,57.11,0.12,0.0,0.0,0.0,0.0,1.18,1.2,0.0,0.0,0.0,0.0,0.0,0.0,10.42,49.85,2777346048,106577920,5107712000,5545930752,397488128,8323276800
58.32,0.09,0.0,0.0,0.01,0.0,0.64,0.68,58.08,0.1,0.0,0.0,0.0,0.0,0.69,0.9,58.24,0.09,0.0,0.0,0.01,0.0,0.65,0.86,0.0,0.0,0.0,0.0,0.0,0.0,24.19,36.15,2697576448,106577920,5107712000,5625700352,477241344,8323276800
58.11,0.14,0.0,0.0,0.0,0.0,0.74,0.69,58.47,0.05,0.0,0.0,0.01,0.0,0.49,0.74,57.82,0.09,0.0,0.0,0.0,0.0,0.88,0.96,0.0,0.0,0.0,0.0,0.0,0.0,9.68,50.6,2687012864,106577920,5107716096,5636263936,487800832,8323276800
58.3,0.05,0.0,0.0,0.01,0.0,0.88,0.88,58.55,0.08,0.0,0.0,0.01,0.0,0.67,0.84,58.3,0.09,0.0,0.0,0.01,0.0,0.66,1.11,0.0,0.0,0.0,0.0,0.0,0.0,1.6,59.06,2688569344,106577920,5107716096,5634707456,486244352,8323276800
57.83,0.1,0.0,0.0,0.0,0.0,0.78,0.83,57.94,0.09,0.0,0.0,0.0,0.0,0.72,0.84,41.31,0.04,0.0,0.0,0.0,0.0,8.74,9.64,16.48,0.05,0.0,0.0,0.0,0.0,8.01,35.62,2694856704,106577920,5107716096,5628420096,479956992,8323276800
58.32,0.05,0.0,0.0,0.0,0.0,0.72,0.68,58.43,0.06,0.0,0.0,0.0,0.0,0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,23.34,37.07,57.83,0.06,0.0,0.0,0.01,0.0,0.95,1.03,2748694528,106577920,5107716096,5574582272,426119168,8323276800
57.85,0.06,0.0,0.0,0.0,0.0,0.89,0.83,58.07,0.1,0.0,0.0,0.01,0.0,0.61,0.87,12.11,0.02,0.0,0.0,0.0,0.0,7.84,40.15,46.05,0.04,0.0,0.0,0.0,0.0,0.47,13.29,2693869568,106577920,5107716096,5629407232,480944128,8323276800
59.05,0.05,0.0,0.0,0.01,0.0,0.45,0.57,58.17,0.06,0.0,0.0,0.0,0.0,0.86,1.09,58.31,0.09,0.0,0.0,0.0,0.0,0.83,0.96,0.0,0.0,0.0,0.0,0.0,0.0,2.74,57.93,2176901120,106577920,5107716096,6146375680,1006170112,8323276800
57.64,0.08,0.0,0.0,0.0,0.0,0.93,0.78,57.84,0.07,0.0,0.0,0.0,0.0,0.76,0.85,57.57,0.06,0.0,0.0,0.01,0.0,0.88,1.03,0.0,0.0,0.0,0.0,0.0,0.0,16.21,44.09,2705829888,106577920,5107716096,5617446912,468951040,8323276800
58.34,0.03,0.0,0.0,0.01,0.0,0.66,0.73,58.32,0.1,0.0,0.0,0.01,0.0,0.57,0.82,57.81,0.1,0.0,0.0,0.0,0.0,0.84,1.09,0.0,0.0,0.0,0.0,0.0,0.0,24.43,35.97,1850146816,106577920,5107720192,6473129984,1324630016,8323276800
57.73,0.07,0.0,0.0,0.0,0.0,1.06,0.86,58.6,0.07,0.0,0.0,0.01,0.0,0.57,0.52,58.46,0.05,0.0,0.0,0.0,0.0,0.67,0.65,0.0,0.0,0.0,0.0,0.0,0.0,23.04,37.3,2715205632,106577920,5107724288,5608071168,459567104,8323276800
58.17,0.26,0.0,0.0,0.0,0.0,0.63,0.79,58.36,0.11,0.0,0.0,0.0,0.0,0.62,0.81,0.0,0.0,0.0,0.0,0.0,0.0,3.15,57.32,57.99,0.34,0.0,0.0,0.01,0.0,0.78,0.87,2675568640,110727168,5220732928,5647708160,363196416,8323276800
57.88,0.07,0.0,0.0,0.01,0.0,0.99,1.15,58.35,0.19,0.0,0.0,0.01,0.0,0.63,0.98,0.0,0.0,0.0,0.0,0.0,0.0,15.57,45.25,58.09,0.29,0.0,0.0,0.0,0.0,0.73,1.05,1794031616,110727168,5220737024,6529245184,1244712960,8323276800
58.16,0.1,0.0,0.0,0.01,0.0,0.77,0.72,57.95,0.15,0.0,0.0,0.01,0.0,0.79,0.81,0.0,0.0,0.0,0.0,0.0,0.0,24.49,35.83,57.81,0.39,0.0,0.0,0.0,0.0,0.64,0.93,2597273600,110727168,5220737024,5726003200,441487360,8323276800
57.95,0.38,0.0,0.0,0.0,0.0,0.67,0.67,57.63,0.12,0.0,0.0,0.0,0.0,0.93,1.05,0.0,0.0,0.0,0.0,0.0,0.0,4.51,55.83,57.83,0.28,0.0,0.0,0.01,0.0,0.65,0.96,2670866432,110727168,5220737024,5652410368,367894528,8323276800
58.42,0.08,0.0,0.0,0.0,0.0,0.87,0.96,58.18,0.3,0.0,0.0,0.01,0.0,0.87,1.11,0.0,0.0,0.0,0.0,0.0,0.0,3.4,57.61,58.41,0.37,0.0,0.0,0.0,0.0,0.56,1.12,2661535744,110727168,5220737024,5661741056,377225216,8323276800
58.8,0.22,0.0,0.0,0.01,0.0,0.76,0.89,58.58,0.13,0.0,0.0,0.0,0.0,0.87,1.1,0.0,0.0,0.0,0.0,0.0,0.0,13.65,47.83,58.24,0.37,0.0,0.0,0.01,0.0,0.86,1.3,2594877440,110727168,5220737024,5728399360,443883520,8323276800
57.59,0.39,0.0,0.0,0.0,0.0,0.93,0.89,58.25,0.2,0.0,0.0,0.01,0.0,0.62,0.77,0.0,0.0,0.0,0.0,0.0,0.0,26.15,34.21,58.45,0.37,0.0,0.0,0.0,0.0,0.48,0.54,1984790528,110727168,5220741120,6338486272,1053966336,8323276800
57.57,0.26,0.0,0.0,0.0,0.0,0.83,0.99,57.85,0.17,0.0,0.0,0.0,0.0,0.76,0.91,0.0,0.0,0.0,0.0,0.0,0.0,5.27,55.02,58.0,0.23,0.0,0.0,0.01,0.0,0.66,0.84,2671001600,110727168,5220741120,5652275200,367755264,8323276800
57.97,0.08,0.0,0.0,0.01,0.0,0.82,1.02,58.36,0.17,0.0,0.0,0.01,0.0,0.65,0.73,0.0,0.0,0.0,0.0,0.0,0.0,3.4,57.03,58.28,0.08,0.0,0.0,0.0,0.0,0.68,0.81,2662936576,110727168,5220741120,5660340224,375820288,8323276800
58.13,0.12,0.0,0.0,0.0,0.0,0.75,1.08,57.65,0.01,0.0,0.0,0.0,0.0,1.15,1.32,0.0,0.0,0.0,0.0,0.0,0.0,13.01,47.86,58.58,0.06,0.0,0.0,0.0,0.0,0.68,0.86,2263240704,110727168,5220741120,6060036096,775516160,8323276800
58.45,0.07,0.0,0.0,0.01,0.0,0.61,0.58,58.4,0.08,0.0,0.0,0.01,0.0,0.54,0.78,0.0,0.0,0.0,0.0,0.0,0.0,28.58,31.78,57.99,0.08,0.0,0.0,0.01,0.0,0.8,0.98,2412376064,110727168,5220745216,5910900736,626130944,8323276800
57.82,0.07,0.0,0.0,0.0,0.0,0.94,0.77,57.42,0.06,0.0,0.0,0.0,0.0,1.07,0.97,0.0,0.0,0.0,0.0,0.0,0.0,19.65,40.64,58.27,0.1,0.0,0.0,0.0,0.0,0.67,0.55,2689105920,110727168,5220745216,5634170880,349646848,8323276800
58.11,0.06,0.0,0.0,0.0,0.0,0.95,1.02,0.0,0.0,0.0,0.0,0.0,0.0,21.44,39.38,58.75,0.1,0.0,0.0,0.01,0.0,0.63,0.76,57.9,0.03,0.0,0.0,0.0,0.0,0.99,1.32,2693820416,106577920,5107634176,5629456384,481271808,8323276800
58.66,0.08,0.0,0.0,0.01,0.0,0.66,0.72,0.0,0.0,0.0,0.0,0.0,0.0,19.92,40.74,58.45,0.05,0.0,0.0,0.0,0.0,0.76,0.93,58.87,0.05,0.0,0.0,0.01,0.0,0.46,0.83,2886959104,106577920,5107638272,5436317696,288129024,8323276800
57.63,0.06,0.0,0.0,0.0,0.0,0.88,1.02,0.0,0.0,0.0,0.0,0.0,0.0,3.1,57.18,58.27,0.08,0.0,0.0,0.0,0.0,0.6,0.71,57.67,0.06,0.0,0.0,0.0,0.0,0.84,1.12,2699726848,106577920,5107638272,5623549952,475361280,8323276800
58.07,0.1,0.0,0.0,0.0,0.0,0.73,0.87,0.0,0.0,0.0,0.0,0.0,0.0,6.3,54.08,58.06,0.12,0.0,0.0,0.01,0.0,0.76,0.88,58.57,0.04,0.0,0.0,0.01,0.0,0.51,0.74,2687934464,106577920,5107638272,5635342336,487153664,8323276800
57.77,0.34,0.0,0.0,0.01,0.0,0.89,1.13,0.0,0.0,0.0,0.0,0.0,0.0,16.9,43.91,57.8,0.24,0.0,0.0,0.0,0.0,0.89,1.24,58.55,0.15,0.0,0.0,0.0,0.0,0.67,0.83,2706567168,106577920,5107638272,5616709632,468520960,8323276800
57.58,0.24,0.0,0.0,0.0,0.0,1.0,0.73,44.52,0.14,0.0,0.0,0.0,0.0,14.54,0.43,13.67,0.21,0.0,0.0,0.0,0.0,23.76,22.48,57.63,0.25,0.0,0.0,0.01,0.0,0.93,0.77,2892980224,106577920,5107642368,5430296576,282054656,8323276800
57.68,0.36,0.0,0.0,0.01,0.0,0.74,0.8,57.58,0.13,0.0,0.0,0.01,0.0,0.79,1.14,0.0,0.0,0.0,0.0,0.0,0.0,3.07,57.22,57.81,0.19,0.0,0.0,0.01,0.0,0.76,0.9,2702045184,106577920,5107642368,5621231616,472989696,8323276800
57.93,0.29,0.0,0.0,0.0,0.0,0.82,1.01,53.76,0.2,0.0,0.0,0.01,0.0,0.63,5.52,4.46,0.0,0.0,0.0,0.0,0.0,3.23,52.94,58.19,0.19,0.0,0.0,0.0,0.0,0.75,1.02,2693779456,106577920,5107642368,5629497344,481255424,8323276800
57.66,0.37,0.0,0.0,0.01,0.0,0.89,1.19,0.0,0.0,0.0,0.0,0.0,0.0,15.59,45.32,57.88,0.24,0.0,0.0,0.01,0.0,1.01,1.04,58.16,0.17,0.0,0.0,0.01,0.0,0.78,1.12,1682190336,106577920,5107642368,6641086464,1492844544,8323276800
53.72,0.3,0.0,0.0,0.01,0.0,2.29,3.41,18.54,0.04,0.0,0.0,0.0,0.0,19.23,22.43,43.38,0.17,0.0,0.0,0.0,0.0,7.88,8.48,58.25,0.19,0.0,0.0,0.0,0.0,0.69,0.64,2162835456,106577920,5107642368,6160441344,1012199424,8323276800
58.08,0.11,0.0,0.0,0.0,0.0,0.63,0.82,57.34,0.28,0.0,0.0,0.0,0.0,0.96,1.11,0.0,0.0,0.0,0.0,0.0,0.0,6.28,54.04,57.71,0.44,0.0,0.0,0.01,0.0,0.73,0.81,2694938624,106577920,5107646464,5628338176,480108544,8323276800
57.78,0.04,0.0,0.0,0.01,0.0,1.0,1.08,58.72,0.07,0.0,0.0,0.01,0.0,0.46,0.69,0.01,0.0,0.0,0.0,0.0,0.0,1.51,59.0,57.95,0.08,0.0,0.0,0.0,0.0,0.88,1.06,2695720960,106577920,5107646464,5627555840,479326208,8323276800
57.89,0.05,0.0,0.0,0.01,0.0,0.8,0.87,58.3,0.07,0.0,0.0,0.0,0.0,0.59,0.72,0.01,0.0,0.0,0.0,0.0,0.0,5.6,54.66,57.86,0.12,0.0,0.0,0.01,0.0,0.78,0.89,2698997760,106577920,5107658752,5624279040,476053504,8323276800
57.76,0.04,0.0,0.0,0.0,0.0,1.07,1.14,58.1,0.03,0.0,0.0,0.0,0.0,0.92,0.97,0.0,0.0,0.0,0.0,0.0,0.0,19.08,41.73,57.92,0.08,0.0,0.0,0.0,0.0,0.93,1.18,1466626048,106577920,5107662848,6856650752,1708371968,8323276800
58.17,0.08,0.0,0.0,0.0,0.0,0.79,0.72,57.93,0.08,0.0,0.0,0.0,0.0,0.84,0.92,0.0,0.0,0.0,0.0,0.01,0.0,33.33,26.96,58.93,0.14,0.0,0.0,0.0,0.0,0.41,0.33,2888486912,106577920,5107662848,5434789888,286511104,8323276800
57.19,0.1,0.0,0.0,0.01,0.0,1.05,1.12,57.52,0.12,0.0,0.0,0.01,0.0,0.81,1.05,0.0,0.0,0.0,0.0,0.0,0.0,3.17,57.1,58.0,0.1,0.0,0.0,0.01,0.0,0.71,0.78,2712096768,106577920,5107662848,5611180032,462901248,8323276800
57.98,0.04,0.0,0.0,0.0,0.0,0.82,1.03,58.12,0.05,0.0,0.0,0.0,0.0,0.82,0.96,0.0,0.0,0.0,0.0,0.0,0.0,4.36,56.15,58.36,0.09,0.0,0.0,0.01,0.0,0.68,0.84,2700525568,106577920,5107662848,5622751232,474472448,8323276800
58.01,0.08,0.0,0.0,0.0,0.0,0.9,0.99,57.94,0.09,0.0,0.0,0.01,0.0,0.92,1.18,0.0,0.0,0.0,0.0,0.0,0.0,19.46,41.37,57.77,0.05,0.0,0.0,0.01,0.0,1.05,1.15,2088112128,106577920,5107662848,6235164672,1086885888,8323276800
57.55,0.07,0.0,0.0,0.01,0.0,0.99,1.01,57.9,0.08,0.0,0.0,0.01,0.0,0.77,0.85,0.0,0.0,0.0,0.0,0.0,0.0,25.21,35.09,58.35,0.07,0.0,0.0,0.0,0.0,0.67,0.59,2730893312,106577920,5107662848,5592383488,444121088,8323276800
57.64,0.05,0.0,0.0,0.01,0.0,0.95,0.91,58.21,0.05,0.0,0.0,0.01,0.0,0.54,0.83,0.0,0.0,0.0,0.0,0.0,0.0,3.4,56.92,57.64,0.06,0.0,0.0,0.01,0.0,0.92,1.04,2686050304,106577920,5107662848,5637226496,488980480,8323276800
58.15,0.05,0.0,0.0,0.01,0.0,0.73,0.9,58.63,0.08,0.0,0.0,0.0,0.0,0.52,0.68,0.0,0.0,0.0,0.0,0.0,0.0,3.13,57.32,57.61,0.08,0.0,0.0,0.0,0.0,0.96,1.25,2675671040,106577920,5107666944,5647605760,499355648,8323276800
58.07,0.07,0.0,0.0,0.01,0.0,0.85,1.31,58.03,0.05,0.0,0.0,0.01,0.0,1.01,1.25,0.0,0.0,0.0,0.0,0.0,0.0,15.28,45.8,58.55,0.06,0.0,0.0,0.01,0.0,0.74,1.0,1501274112,106577920,5107666944,6822002688,1673752576,8323276800
58.37,0.04,0.0,0.0,0.0,0.0,0.62,0.63,35.87,0.03,0.0,0.0,0.0,0.0,12.41,11.6,21.96,0.09,0.0,0.0,0.0,0.0,21.91,16.19,57.81,0.11,0.0,0.0,0.0,0.0,0.94,0.88,2497527808,106577920,5107671040,5825748992,677412864,8323276800
58.0,0.11,0.0,0.0,0.0,0.0,0.82,0.76,0.0,0.0,0.0,0.0,0.0,0.0,16.58,43.75,58.1,0.08,0.0,0.0,0.0,0.0,0.78,0.78,58.06,0.04,0.0,0.0,0.01,0.0,0.81,0.85,2696794112,106577920,5107703808,5626482688,478113792,8323276800
58.0,0.1,0.0,0.0,0.01,0.0,0.96,0.93,57.74,0.07,0.0,0.0,0.0,0.0,0.99,1.19,3.81,0.0,0.0,0.0,0.01,0.0,17.27,39.66,54.22,0.06,0.0,0.0,0.0,0.0,3.77,1.99,2845982720,110727168,5220732928,5477294080,205365248,8323276800
57.88,0.05,0.0,0.0,0.01,0.0,0.83,0.76,7.65,0.02,0.0,0.0,0.0,0.0,21.36,31.07,53.98,0.21,0.0,0.0,0.0,0.0,2.26,3.16,53.89,0.05,0.0,0.0,0.01,0.0,4.54,1.16,2816528384,110727168,5220732928,5506748416,234819584,8323276800
57.57,0.22,0.0,0.0,0.0,0.0,0.86,0.93,57.82,0.2,0.0,0.0,0.01,0.0,0.69,0.94,0.0,0.0,0.0,0.0,0.0,0.0,4.43,55.85,57.72,0.2,0.0,0.0,0.01,0.0,0.72,1.06,2681036800,110727168,5220732928,5642240000,357728256,8323276800
58.17,0.26,0.0,0.0,0.0,0.0,0.63,0.79,58.36,0.11,0.0,0.0,0.0,0.0,0.62,0.81,0.0,0.0,0.0,0.0,0.0,0.0,3.15,57.32,57.99,0.34,0.0,0.0,0.01,0.0,0.78,0.87,2675568640,110727168,5220732928,5647708160,363196416,8323276800
57.88,0.07,0.0,0.0,0.01,0.0,0.99,1.15,58.35,0.19,0.0,0.0,0.01,0.0,0.63,0.98,0.0,0.0,0.0,0.0,0.0,0.0,15.57,45.25,58.09,0.29,0.0,0.0,0.0,0.0,0.73,1.05,1794031616,110727168,5220737024,6529245184,1244712960,8323276800
58.16,0.1,0.0,0.0,0.01,0.0,0.77,0.72,57.95,0.15,0.0,0.0,0.01,0.0,0.79,0.81,0.0,0.0,0.0,0.0,0.0,0.0,24.49,35.83,57.81,0.39,0.0,0.0,0.0,0.0,0.64,0.93,2597273600,110727168,5220737024,5726003200,441487360,8323276800
57.95,0.38,0.0,0.0,0.0,0.0,0.67,0.67,57.63,0.12,0.0,0.0,0.0,0.0,0.93,1.05,0.0,0.0,0.0,0.0,0.0,0.0,4.51,55.83,57.83,0.28,0.0,0.0,0.01,0.0,0.65,0.96,2670866432,110727168,5220737024,5652410368,367894528,8323276800
58.42,0.08,0.0,0.0,0.0,0.0,0.87,0.96,58.18,0.3,0.0,0.0,0.01,0.0,0.87,1.11,0.0,0.0,0.0,0.0,0.0,0.0,3.4,57.61,58.41,0.37,0.0,0.0,0.0,0.0,0.56,1.12,2661535744,110727168,5220737024,5661741056,377225216,8323276800
58.8,0.22,0.0,0.0,0.01,0.0,0.76,0.89,58.58,0.13,0.0,0.0,0.0,0.0,0.87,1.1,0.0,0.0,0.0,0.0,0.0,0.0,13.65,47.83,58.24,0.37,0.0,0.0,0.01,0.0,0.86,1.3,2594877440,110727168,5220737024,5728399360,443883520,8323276800
57.59,0.39,0.0,0.0,0.0,0.0,0.93,0.89,58.25,0.2,0.0,0.0,0.01,0.0,0.62,0.77,0.0,0.0,0.0,0.0,0.0,0.0,26.15,34.21,58.45,0.37,0.0,0.0,0.0,0.0,0.48,0.54,1984790528,110727168,5220741120,6338486272,1053966336,8323276800
57.57,0.26,0.0,0.0,0.0,0.0,0.83,0.99,57.85,0.17,0.0,0.0,0.0,0.0,0.76,0.91,0.0,0.0,0.0,0.0,0.0,0.0,5.27,55.02,58.0,0.23,0.0,0.0,0.01,0.0,0.66,0.84,2671001600,110727168,5220741120,5652275200,367755264,8323276800
57.97,0.08,0.0,0.0,0.01,0.0,0.82,1.02,58.36,0.17,0.0,0.0,0.01,0.0,0.65,0.73,0.0,0.0,0.0,0.0,0.0,0.0,3.4,57.03,58.28,0.08,0.0,0.0,0.0,0.0,0.68,0.81,2662936576,110727168,5220741120,5660340224,375820288,8323276800
57.8,0.03,0.0,0.0,0.01,0.0,1.08,1.08,57.97,0.09,0.0,0.0,0.02,0.0,0.88,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.89,60.03,58.02,0.09,0.0,0.0,0.01,0.0,0.81,1.18,1802911744,110727168,5220786176,6520365056,1240010752,8323276800
58.14,0.05,0.0,0.0,0.0,0.0,0.75,0.73,43.65,0.05,0.0,0.0,0.0,0.0,3.51,12.8,14.63,0.01,0.0,0.0,0.0,0.0,4.09,41.41,57.98,0.08,0.0,0.0,0.01,0.0,0.76,0.92,2689196032,110727168,5220786176,5634080768,353726464,8323276800
57.89,0.07,0.0,0.0,0.01,0.0,1.05,1.12,16.99,0.02,0.0,0.0,0.01,0.0,17.48,26.07,41.64,0.03,0.0,0.0,0.01,0.0,3.74,14.97,58.59,0.09,0.0,0.0,0.0,0.0,0.59,0.98,2039824384,110727168,5220917248,6283452416,1002967040,8323276800
58.36,0.09,0.0,0.0,0.0,0.0,0.75,0.69,58.67,0.05,0.0,0.0,0.0,0.0,0.55,0.68,0.0,0.0,0.0,0.0,0.0,0.0,20.25,40.11,58.5,0.07,0.0,0.0,0.0,0.0,0.56,0.78,2695270400,110727168,5220925440,5628006400,347512832,8323276800
57.02,0.07,0.0,0.0,0.0,0.0,1.17,1.25,57.72,0.17,0.0,0.0,0.01,0.0,0.69,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.48,59.91,57.85,0.11,0.0,0.0,0.01,0.0,0.7,0.95,1681379328,110727168,5220925440,6641897472,1361403904,8323276800
58.29,0.06,0.0,0.0,0.0,0.0,0.6,0.67,58.03,0.02,0.0,0.0,0.0,0.0,0.75,0.92,0.01,0.0,0.0,0.0,0.0,0.0,9.06,51.21,57.87,0.11,0.0,0.0,0.0,0.0,0.8,0.98,2686668800,110727168,5220925440,5636608000,356114432,8323276800
44.61,0.05,0.0,0.0,0.0,0.0,3.88,11.79,58.24,0.08,0.0,0.0,0.01,0.0,0.89,1.01,13.91,0.02,0.0,0.0,0.0,0.0,18.93,27.8,58.32,0.04,0.0,0.0,0.01,0.0,0.79,1.06,2679934976,110727168,5220925440,5643341824,358588416,8323276800
33.79,0.04,0.0,0.0,0.0,0.0,11.03,15.28,58.87,0.08,0.0,0.0,0.0,0.0,0.46,0.54,30.76,0.07,0.0,0.0,0.0,0.0,7.36,21.92,52.31,0.04,0.0,0.0,0.0,0.0,4.54,3.11,2681532416,110727168,5220925440,5641744384,356990976,8323276800
57.51,0.06,0.0,0.0,0.01,0.0,0.99,0.96,57.64,0.12,0.0,0.0,0.01,0.0,0.89,0.95,0.0,0.0,0.0,0.0,0.0,0.0,1.42,59.0,57.33,0.07,0.0,0.0,0.0,0.0,1.09,1.17,2671034368,110727168,5220925440,5652242432,367489024,8323276800
57.77,0.07,0.0,0.0,0.0,0.0,0.96,1.1,58.77,0.09,0.0,0.0,0.0,0.0,0.41,0.59,0.0,0.0,0.0,0.0,0.0,0.0,6.03,54.44,58.25,0.04,0.0,0.0,0.01,0.0,0.73,0.9,2671747072,110727168,5220925440,5651529728,366776320,8323276800
58.12,0.07,0.0,0.0,0.01,0.0,0.96,1.0,57.96,0.06,0.0,0.0,0.0,0.0,1.07,1.01,0.0,0.0,0.0,0.0,0.0,0.0,29.11,31.76,58.82,0.06,0.0,0.0,0.0,0.0,0.6,0.75,2052988928,110727168,5220925440,6270287872,984469504,8323276800
58.52,0.1,0.0,0.0,0.0,0.0,0.47,0.57,58.28,0.04,0.0,0.0,0.01,0.0,0.69,0.75,0.0,0.0,0.0,0.0,0.0,0.0,18.63,41.64,57.66,0.09,0.0,0.0,0.01,0.0,0.96,1.0,2854760448,106577920,5107630080,5468516352,320352256,8323276800
