cpu_0_idle,cpu_0_iowait,cpu_0_irq,cpu_0_nice,cpu_0_softirq,cpu_0_steal,cpu_0_system,cpu_0_user,cpu_1_idle,cpu_1_iowait,cpu_1_irq,cpu_1_nice,cpu_1_softirq,cpu_1_steal,cpu_1_system,cpu_1_user,cpu_2_idle,cpu_2_iowait,cpu_2_irq,cpu_2_nice,cpu_2_softirq,cpu_2_steal,cpu_2_system,cpu_2_user,cpu_3_idle,cpu_3_iowait,cpu_3_irq,cpu_3_nice,cpu_3_softirq,cpu_3_steal,cpu_3_system,cpu_3_user,memory_used_bytes,node_memory_Buffers_bytes,node_memory_Cached_bytes,node_memory_MemAvailable_bytes,node_memory_MemFree_bytes,node_memory_MemTotal_bytes
57.72,0.02,0.0,0.0,0.01,0.0,0.85,1.04,58.13,0.05,0.0,0.0,0.01,0.0,0.67,0.88,0.0,0.0,0.0,0.0,0.0,0.0,10.64,49.71,58.28,0.09,0.0,0.0,0.0,0.0,0.67,0.71,2089742336,116023296,5398355968,6233534464,833011712,8323276800
58.32,0.06,0.0,0.0,0.0,0.0,0.84,0.82,58.13,0.09,0.0,0.0,0.0,0.0,0.84,1.08,0.0,0.0,0.0,0.0,0.0,0.0,14.29,46.51,58.35,0.05,0.0,0.0,0.01,0.0,0.78,0.95,1619361792,116023296,5398355968,6703915008,1303392256,8323276800
57.65,0.06,0.0,0.0,0.01,0.0,1.01,0.83,57.6,0.13,0.0,0.0,0.02,0.0,0.9,0.99,0.0,0.0,0.0,0.0,0.0,0.0,13.0,47.27,57.68,0.05,0.0,0.0,0.02,0.0,0.83,1.1,2088103936,116023296,5398355968,6235172864,834650112,8323276800
57.96,0.1,0.0,0.0,0.01,0.0,0.77,1.03,57.93,0.06,0.0,0.0,0.0,0.0,0.89,0.99,0.01,0.0,0.0,0.0,0.0,0.0,6.67,53.85,58.31,0.03,0.0,0.0,0.0,0.0,0.74,0.81,2112598016,116023296,5398355968,6210678784,810156032,8323276800
58.21,0.09,0.0,0.0,0.0,0.0,0.76,0.59,12.03,0.01,0.0,0.0,0.0,0.0,20.05,28.05,46.32,0.02,0.0,0.0,0.01,0.0,8.59,4.9,57.77,0.05,0.0,0.0,0.0,0.0,0.98,0.92,2077982720,116023296,5398355968,6245294080,844795904,8323276800
58.29,0.06,0.0,0.0,0.01,0.0,0.65,0.69,0.0,0.0,0.0,0.0,0.0,0.0,4.32,56.05,58.09,0.04,0.0,0.0,0.0,0.0,0.69,0.99,57.67,0.08,0.0,0.0,0.01,0.0,0.9,1.11,2078666752,116023296,5398355968,6244610048,844111872,8323276800
58.97,0.04,0.0,0.0,0.0,0.0,0.59,0.74,0.0,0.0,0.0,0.0,0.0,0.0,23.26,37.75,58.42,0.09,0.0,0.0,0.0,0.0,0.83,1.04,58.54,0.06,0.0,0.0,0.0,0.0,0.7,1.14,2174889984,116023296,5398360064,6148386816,747884544,8323276800
56.96,0.18,0.0,0.0,0.01,0.0,1.22,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.11,58.19,57.52,0.12,0.0,0.0,0.05,0.0,0.88,1.08,56.58,0.32,0.0,0.0,0.04,0.0,0.85,1.9,1439875072,116023296,5398364160,6883401728,1482895360,8323276800
57.44,0.05,0.0,0.0,0.01,0.0,1.09,1.12,0.0,0.0,0.0,0.0,0.0,0.0,19.89,40.51,58.54,0.07,0.0,0.0,0.01,0.0,0.47,0.68,58.11,0.1,0.0,0.0,0.0,0.0,0.7,0.88,1611931648,116023296,5398364160,6711345152,1310851072,8323276800
58.09,0.03,0.0,0.0,0.0,0.0,0.8,0.67,57.74,0.1,0.0,0.0,0.0,0.0,0.76,1.08,0.0,0.0,0.0,0.0,0.0,0.0,11.29,48.96,58.17,0.1,0.0,0.0,0.0,0.0,0.65,0.76,1541083136,116023296,5398556672,6782193664,1385627648,8323276800
58.23,0.12,0.0,0.0,0.01,0.0,0.7,0.65,57.67,0.07,0.0,0.0,0.01,0.0,0.89,1.1,0.0,0.0,0.0,0.0,0.0,0.0,11.44,48.92,58.11,0.06,0.0,0.0,0.01,0.0,0.72,0.86,2099953664,116023296,5398556672,6223323136,826757120,8323276800
57.76,0.04,0.0,0.0,0.0,0.0,1.01,1.11,55.28,0.04,0.0,0.0,0.0,0.0,3.32,1.38,3.06,0.0,0.0,0.0,0.0,0.0,10.8,46.72,58.43,0.08,0.0,0.0,0.0,0.0,0.72,0.78,1663864832,116023296,5398556672,6659411968,1262837760,8323276800
57.54,0.09,0.0,0.0,0.0,0.0,1.03,0.9,0.0,0.0,0.0,0.0,0.01,0.0,35.32,25.02,57.96,0.13,0.0,0.0,0.0,0.0,0.85,0.62,58.24,0.05,0.0,0.0,0.0,0.0,0.74,0.6,2204344320,116023296,5398560768,6118932480,722329600,8323276800
57.4,0.07,0.0,0.0,0.01,0.0,1.16,1.03,0.0,0.0,0.0,0.0,0.0,0.0,4.63,55.71,58.12,0.06,0.0,0.0,0.0,0.0,0.67,0.85,57.99,0.06,0.0,0.0,0.01,0.0,0.76,0.92,2092400640,116023296,5398560768,6230876160,834273280,8323276800
58.56,0.04,0.0,0.0,0.0,0.0,0.67,0.89,0.0,0.0,0.0,0.0,0.0,0.0,20.7,40.15,58.25,0.08,0.0,0.0,0.01,0.0,0.75,1.13,58.34,0.05,0.0,0.0,0.0,0.0,0.79,1.04,1511956480,116023296,5398560768,6811320320,1414717440,8323276800
58.3,0.06,0.0,0.0,0.01,0.0,0.62,0.71,0.0,0.0,0.0,0.0,0.0,0.0,4.24,56.08,57.71,0.11,0.0,0.0,0.0,0.0,0.84,1.06,58.24,0.18,0.0,0.0,0.0,0.0,0.61,0.74,2094817280,116023296,5398560768,6228459520,831856640,8323276800
53.8,0.04,0.0,0.0,0.0,0.0,1.68,4.13,29.01,0.06,0.0,0.0,0.0,0.0,11.57,19.34,33.36,0.03,0.0,0.0,0.01,0.0,6.86,19.65,57.98,0.07,0.0,0.0,0.01,0.0,0.68,0.95,2161987584,116023296,5398560768,6161289216,764686336,8323276800
57.63,0.08,0.0,0.0,0.01,0.0,0.98,1.02,0.0,0.0,0.0,0.0,0.0,0.0,7.98,52.33,58.42,0.07,0.0,0.0,0.0,0.0,0.54,0.76,58.42,0.06,0.0,0.0,0.01,0.0,0.57,0.74,2089504768,116023296,5398568960,6233772032,837160960,8323276800
57.33,0.07,0.0,0.0,0.01,0.0,1.07,0.98,38.27,0.03,0.0,0.0,0.0,0.0,4.48,16.99,19.56,0.01,0.0,0.0,0.0,0.0,12.45,27.97,58.12,0.09,0.0,0.0,0.0,0.0,0.64,0.74,1804120064,116023296,5398568960,6519156736,1122570240,8323276800
57.93,0.08,0.0,0.0,0.0,0.0,0.83,0.83,57.96,0.04,0.0,0.0,0.0,0.0,0.72,1.01,0.0,0.0,0.0,0.0,0.0,0.0,11.36,48.99,58.16,0.06,0.0,0.0,0.0,0.0,0.66,0.81,2096144384,116023296,5398568960,6227132416,830537728,8323276800
58.14,0.03,0.0,0.0,0.0,0.0,0.84,1.06,58.42,0.06,0.0,0.0,0.01,0.0,0.65,0.97,0.0,0.0,0.0,0.0,0.0,0.0,11.12,49.61,57.99,0.11,0.0,0.0,0.01,0.0,0.87,1.09,1618509824,116023296,5398568960,6704766976,1308172288,8323276800
47.64,0.06,0.0,0.0,0.0,0.0,3.54,8.51,58.02,0.09,0.0,0.0,0.0,0.0,0.78,0.74,27.77,0.02,0.0,0.0,0.01,0.0,20.02,12.17,40.7,0.04,0.0,0.0,0.0,0.0,9.21,9.98,2072772608,116023296,5397733376,6250504192,845500416,8323276800
57.78,0.04,0.0,0.0,0.01,0.0,0.87,0.86,57.69,0.12,0.0,0.0,0.01,0.0,0.74,1.08,0.0,0.0,0.0,0.0,0.0,0.0,3.41,56.97,57.72,0.1,0.0,0.0,0.01,0.0,0.82,1.03,1450434560,116023296,5397737472,6872842240,1467834368,8323276800
58.16,0.04,0.0,0.0,0.0,0.0,0.7,0.82,58.07,0.06,0.0,0.0,0.0,0.0,0.74,0.93,0.0,0.0,0.0,0.0,0.0,0.0,21.06,39.33,58.19,0.08,0.0,0.0,0.0,0.0,0.68,0.82,1682440192,116023296,5397737472,6640836608,1235828736,8323276800
57.89,0.09,0.0,0.0,0.0,0.0,0.84,0.79,57.78,0.08,0.0,0.0,0.0,0.0,0.79,1.04,0.0,0.0,0.0,0.0,0.0,0.0,3.15,57.19,57.92,0.06,0.0,0.0,0.01,0.0,0.72,1.03,2081423360,116023296,5397737472,6241853440,836845568,8323276800
58.08,0.04,0.0,0.0,0.01,0.0,0.73,0.73,58.34,0.07,0.0,0.0,0.01,0.0,0.46,0.78,0.0,0.0,0.0,0.0,0.0,0.0,18.17,42.13,57.64,0.03,0.0,0.0,0.0,0.0,0.9,1.13,2263089152,116023296,5397737472,6060187648,655130624,8323276800
58.09,0.04,0.0,0.0,0.0,0.0,0.76,0.72,57.65,0.05,0.0,0.0,0.01,0.0,0.91,1.14,0.0,0.0,0.0,0.0,0.0,0.0,16.87,43.54,57.88,0.13,0.0,0.0,0.01,0.0,0.84,0.86,2072670208,116023296,5397737472,6250606592,845615104,8323276800
58.12,0.1,0.0,0.0,0.0,0.0,0.88,0.89,58.21,0.17,0.0,0.0,0.01,0.0,0.63,1.09,0.0,0.0,0.0,0.0,0.0,0.0,11.71,49.0,58.27,0.14,0.0,0.0,0.01,0.0,0.73,0.97,2085908480,116023296,5397737472,6237368320,832376832,8323276800
58.02,0.07,0.0,0.0,0.01,0.0,0.89,0.8,57.46,0.05,0.0,0.0,0.0,0.0,1.01,1.28,0.0,0.0,0.0,0.0,0.0,0.0,12.43,48.01,58.63,0.05,0.0,0.0,0.01,0.0,0.46,0.65,2079141888,116023296,5397737472,6244134912,839143424,8323276800
58.24,0.04,0.0,0.0,0.0,0.0,0.78,0.98,57.83,0.14,0.0,0.0,0.01,0.0,0.94,1.18,0.0,0.0,0.0,0.0,0.0,0.0,9.62,51.22,58.07,0.04,0.0,0.0,0.0,0.0,0.95,1.05,1728311296,116023296,5397741568,6594965504,1189969920,8323276800
58.11,0.06,0.0,0.0,0.01,0.0,0.84,0.75,58.28,0.08,0.0,0.0,0.01,0.0,0.59,0.88,0.0,0.0,0.0,0.0,0.0,0.0,18.5,41.9,58.27,0.08,0.0,0.0,0.0,0.0,0.7,0.8,2080886784,116023296,5397745664,6242390016,837390336,8323276800
58.02,0.04,0.0,0.0,0.0,0.0,0.81,1.02,57.72,0.19,0.0,0.0,0.01,0.0,0.81,1.25,0.0,0.0,0.0,0.0,0.0,0.0,4.41,56.28,58.01,0.12,0.0,0.0,0.01,0.0,0.77,1.1,2096025600,116023296,5397745664,6227251200,822235136,8323276800
58.28,0.37,0.0,0.0,0.0,0.0,0.77,0.79,58.56,0.19,0.0,0.0,0.0,0.0,0.61,0.94,30.75,0.09,0.0,0.0,0.0,0.0,9.75,19.96,27.25,0.13,0.0,0.0,0.0,0.0,20.79,12.37,1670062080,116023296,5397745664,6653214720,1248149504,8323276800
57.74,0.02,0.0,0.0,0.0,0.0,0.82,0.95,57.98,0.11,0.0,0.0,0.01,0.0,0.69,0.87,57.98,0.07,0.0,0.0,0.01,0.0,0.74,0.85,0.0,0.0,0.0,0.0,0.0,0.0,14.16,46.11,2095341568,116023296,5398044672,6227935232,827797504,8323276800
57.43,0.06,0.0,0.0,0.01,0.0,1.05,1.09,57.84,0.07,0.0,0.0,0.01,0.0,0.77,0.99,58.28,0.07,0.0,0.0,0.0,0.0,0.58,0.83,0.0,0.0,0.0,0.0,0.0,0.0,10.7,49.66,2085629952,116023296,5398048768,6237646848,837505024,8323276800
57.82,0.06,0.0,0.0,0.01,0.0,1.05,0.81,58.39,0.08,0.0,0.0,0.0,0.0,0.71,0.68,41.15,0.03,0.0,0.0,0.0,0.0,7.0,11.81,16.57,0.05,0.0,0.0,0.0,0.0,9.36,34.4,1831972864,116023296,5398048768,6491303936,1091145728,8323276800
57.65,0.06,0.0,0.0,0.0,0.0,1.03,0.92,57.93,0.05,0.0,0.0,0.01,0.0,0.82,0.89,0.0,0.0,0.0,0.0,0.0,0.0,23.31,37.03,58.64,0.08,0.0,0.0,0.0,0.0,0.49,0.53,2090967040,116023296,5398048768,6232309760,832143360,8323276800
57.76,0.05,0.0,0.0,0.01,0.0,1.12,1.28,58.16,0.06,0.0,0.0,0.01,0.0,0.85,1.18,0.0,0.0,0.0,0.0,0.0,0.0,4.31,56.71,58.6,0.08,0.0,0.0,0.01,0.0,0.72,0.92,2083033088,116023296,5398048768,6240243712,840077312,8323276800
59.04,0.05,0.0,0.0,0.0,0.0,0.52,0.49,58.49,0.07,0.0,0.0,0.0,0.0,0.73,0.86,0.0,0.0,0.0,0.0,0.01,0.0,22.31,38.35,58.03,0.06,0.0,0.0,0.0,0.0,0.83,1.23,2088689664,116023296,5398048768,6234587136,834412544,8323276800
57.83,0.07,0.0,0.0,0.01,0.0,0.83,0.83,57.45,0.06,0.0,0.0,0.01,0.0,1.01,1.12,0.0,0.0,0.0,0.0,0.0,0.0,3.43,56.89,58.25,0.1,0.0,0.0,0.01,0.0,0.6,0.75,2082508800,116023296,5398048768,6240768000,840593408,8323276800
57.77,0.11,0.0,0.0,0.0,0.0,0.98,1.28,58.32,0.21,0.0,0.0,0.0,0.0,0.73,0.94,0.17,0.0,0.0,0.0,0.0,0.0,20.45,40.24,58.47,0.12,0.0,0.0,0.0,0.0,0.69,0.99,1524133888,116023296,5398183936,6799142912,1398841344,8323276800
57.62,0.05,0.0,0.0,0.01,0.0,1.06,0.98,58.32,0.03,0.0,0.0,0.01,0.0,0.59,0.83,58.66,0.08,0.0,0.0,0.0,0.0,0.47,0.59,0.09,0.0,0.0,0.0,0.0,0.0,4.24,55.95,1925308416,116023296,5398183936,6397968384,997658624,8323276800
57.8,0.1,0.0,0.0,0.0,0.0,0.85,0.94,58.34,0.05,0.0,0.0,0.0,0.0,0.58,0.7,57.83,0.04,0.0,0.0,0.01,0.0,0.83,1.04,0.0,0.0,0.0,0.0,0.0,0.0,18.66,41.74,1787891712,116023296,5398188032,6535385088,1134776320,8323276800
57.68,0.02,0.0,0.0,0.01,0.0,0.95,1.09,58.25,0.07,0.0,0.0,0.01,0.0,0.6,0.85,58.11,0.07,0.0,0.0,0.0,0.0,0.75,0.86,0.0,0.0,0.0,0.0,0.0,0.0,7.21,53.2,2011271168,116023296,5398188032,6312005632,911699968,8323276800
58.45,0.03,0.0,0.0,0.0,0.0,0.51,0.55,57.52,0.09,0.0,0.0,0.0,0.0,0.94,1.07,57.92,0.07,0.0,0.0,0.0,0.0,0.69,0.92,0.0,0.0,0.0,0.0,0.0,0.0,13.8,46.45,2190614528,116023296,5398188032,6132662272,732332032,8323276800
58.97,0.04,0.0,0.0,0.0,0.0,0.59,0.74,0.0,0.0,0.0,0.0,0.0,0.0,23.26,37.75,58.42,0.09,0.0,0.0,0.0,0.0,0.83,1.04,58.54,0.06,0.0,0.0,0.0,0.0,0.7,1.14,2174889984,116023296,5398360064,6148386816,747884544,8323276800
56.96,0.18,0.0,0.0,0.01,0.0,1.22,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.11,58.19,57.52,0.12,0.0,0.0,0.05,0.0,0.88,1.08,56.58,0.32,0.0,0.0,0.04,0.0,0.85,1.9,1439875072,116023296,5398364160,6883401728,1482895360,8323276800
57.44,0.05,0.0,0.0,0.01,0.0,1.09,1.12,0.0,0.0,0.0,0.0,0.0,0.0,19.89,40.51,58.54,0.07,0.0,0.0,0.01,0.0,0.47,0.68,58.11,0.1,0.0,0.0,0.0,0.0,0.7,0.88,1611931648,116023296,5398364160,6711345152,1310851072,8323276800
58.1,0.06,0.0,0.0,0.01,0.0,0.81,0.69,0.0,0.0,0.0,0.0,0.01,0.0,10.16,50.15,58.2,0.05,0.0,0.0,0.0,0.0,0.63,0.79,57.95,0.11,0.0,0.0,0.01,0.0,0.84,0.84,2086801408,116023296,5398364160,6236475392,838094848,8323276800
58.02,0.05,0.0,0.0,0.0,0.0,0.81,0.75,39.13,0.03,0.0,0.0,0.0,0.0,2.96,17.8,57.98,0.05,0.0,0.0,0.01,0.0,0.74,0.94,19.02,0.07,0.0,0.0,0.0,0.0,14.71,26.29,1600319488,116023296,5398364160,6722957312,1324576768,8323276800
58.14,0.09,0.0,0.0,0.0,0.0,0.85,0.91,58.56,0.1,0.0,0.0,0.0,0.0,0.63,0.76,58.63,0.04,0.0,0.0,0.0,0.0,0.61,0.77,0.0,0.0,0.0,0.0,0.0,0.0,9.29,51.28,1817186304,116023296,5398364160,6506090496,1107709952,8323276800
58.08,0.06,0.0,0.0,0.01,0.0,0.74,0.71,58.33,0.06,0.0,0.0,0.01,0.0,0.58,0.71,57.56,0.11,0.0,0.0,0.01,0.0,0.88,1.14,0.0,0.0,0.0,0.0,0.0,0.0,13.35,46.9,2089701376,116023296,5398368256,6233575424,835190784,8323276800
58.1,0.06,0.0,0.0,0.0,0.0,0.85,0.7,58.11,0.07,0.0,0.0,0.0,0.0,0.71,0.8,58.01,0.08,0.0,0.0,0.0,0.0,0.83,0.8,0.0,0.0,0.0,0.0,0.0,0.0,16.78,43.54,2094329856,116023296,5398368256,6228946944,830554112,8323276800
58.36,0.04,0.0,0.0,0.01,0.0,0.7,0.67,58.38,0.07,0.0,0.0,0.01,0.0,0.62,0.72,57.7,0.07,0.0,0.0,0.01,0.0,0.96,1.13,0.0,0.0,0.0,0.0,0.0,0.0,12.17,48.27,1596973056,116023296,5398368256,6726303744,1327919104,8323276800
58.45,0.07,0.0,0.0,0.0,0.0,0.61,0.64,37.24,0.05,0.0,0.0,0.0,0.0,4.78,17.94,58.28,0.06,0.0,0.0,0.01,0.0,0.71,0.78,20.69,0.01,0.0,0.0,0.01,0.0,21.17,18.32,2087051264,116023296,5398368256,6236225536,837808128,8323276800
57.93,0.13,0.0,0.0,0.01,0.0,0.77,1.18,0.0,0.0,0.0,0.0,0.0,0.0,5.37,55.4,58.23,0.13,0.0,0.0,0.0,0.0,0.81,0.92,57.99,0.19,0.0,0.0,0.01,0.0,0.8,1.16,2092736512,116023296,5398368256,6230540288,832122880,8323276800
58.51,0.05,0.0,0.0,0.0,0.0,0.61,0.52,0.0,0.0,0.0,0.0,0.0,0.0,19.97,40.28,58.04,0.07,0.0,0.0,0.0,0.0,0.71,0.89,58.17,0.12,0.0,0.0,0.0,0.0,0.66,0.77,1557504000,116023296,5398372352,6765772800,1367351296,8323276800
57.88,0.12,0.0,0.0,0.0,0.0,0.91,0.9,41.29,0.03,0.0,0.0,0.01,0.0,12.17,6.55,58.45,0.12,0.0,0.0,0.0,0.0,0.64,0.63,16.84,0.02,0.0,0.0,0.0,0.0,5.14,38.2,2072670208,116023296,5397716992,6250606592,845701120,8323276800
58.39,0.06,0.0,0.0,0.0,0.0,0.87,0.85,58.43,0.08,0.0,0.0,0.0,0.0,0.7,1.04,58.46,0.16,0.0,0.0,0.01,0.0,0.73,0.97,0.0,0.0,0.0,0.0,0.0,0.0,14.81,46.01,2048131072,116023296,5397729280,6275145728,870244352,8323276800
57.86,0.1,0.0,0.0,0.01,0.0,0.88,0.81,57.73,0.06,0.0,0.0,0.01,0.0,0.9,1.02,58.15,0.08,0.0,0.0,0.0,0.0,0.59,0.86,0.0,0.0,0.0,0.0,0.0,0.0,13.08,47.22,2079117312,116023296,5397733376,6244159488,839237632,8323276800
58.49,0.05,0.0,0.0,0.0,0.0,0.72,0.65,58.11,0.06,0.0,0.0,0.0,0.0,0.81,0.95,58.1,0.07,0.0,0.0,0.0,0.0,0.72,1.09,0.0,0.0,0.0,0.0,0.0,0.0,8.13,52.45,1980788736,116023296,5397733376,6342488064,937566208,8323276800
47.64,0.06,0.0,0.0,0.0,0.0,3.54,8.51,58.02,0.09,0.0,0.0,0.0,0.0,0.78,0.74,27.77,0.02,0.0,0.0,0.01,0.0,20.02,12.17,40.7,0.04,0.0,0.0,0.0,0.0,9.21,9.98,2072772608,116023296,5397733376,6250504192,845500416,8323276800
57.78,0.04,0.0,0.0,0.01,0.0,0.87,0.86,57.69,0.12,0.0,0.0,0.01,0.0,0.74,1.08,0.0,0.0,0.0,0.0,0.0,0.0,3.41,56.97,57.72,0.1,0.0,0.0,0.01,0.0,0.82,1.03,1450434560,116023296,5397737472,6872842240,1467834368,8323276800
58.16,0.04,0.0,0.0,0.0,0.0,0.7,0.82,58.07,0.06,0.0,0.0,0.0,0.0,0.74,0.93,0.0,0.0,0.0,0.0,0.0,0.0,21.06,39.33,58.19,0.08,0.0,0.0,0.0,0.0,0.68,0.82,1682440192,116023296,5397737472,6640836608,1235828736,8323276800
57.89,0.09,0.0,0.0,0.0,0.0,0.84,0.79,57.78,0.08,0.0,0.0,0.0,0.0,0.79,1.04,0.0,0.0,0.0,0.0,0.0,0.0,3.15,57.19,57.92,0.06,0.0,0.0,0.01,0.0,0.72,1.03,2081423360,116023296,5397737472,6241853440,836845568,8323276800
58.08,0.04,0.0,0.0,0.01,0.0,0.73,0.73,58.34,0.07,0.0,0.0,0.01,0.0,0.46,0.78,0.0,0.0,0.0,0.0,0.0,0.0,18.17,42.13,57.64,0.03,0.0,0.0,0.0,0.0,0.9,1.13,2263089152,116023296,5397737472,6060187648,655130624,8323276800
58.09,0.04,0.0,0.0,0.0,0.0,0.76,0.72,57.65,0.05,0.0,0.0,0.01,0.0,0.91,1.14,0.0,0.0,0.0,0.0,0.0,0.0,16.87,43.54,57.88,0.13,0.0,0.0,0.01,0.0,0.84,0.86,2072670208,116023296,5397737472,6250606592,845615104,8323276800
58.12,0.1,0.0,0.0,0.0,0.0,0.88,0.89,58.21,0.17,0.0,0.0,0.01,0.0,0.63,1.09,0.0,0.0,0.0,0.0,0.0,0.0,11.71,49.0,58.27,0.14,0.0,0.0,0.01,0.0,0.73,0.97,2085908480,116023296,5397737472,6237368320,832376832,8323276800
58.02,0.07,0.0,0.0,0.01,0.0,0.89,0.8,57.46,0.05,0.0,0.0,0.0,0.0,1.01,1.28,0.0,0.0,0.0,0.0,0.0,0.0,12.43,48.01,58.63,0.05,0.0,0.0,0.01,0.0,0.46,0.65,2079141888,116023296,5397737472,6244134912,839143424,8323276800
